序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,yf_code
2039,600694,大商股份,16.83,1.08,0.18,27290.0,45713673.0,1.56,16.9,16.64,16.68,16.65,1.51,0.79,9.77,0.66,5795542245.0,5795542245.0,0.06,0.06,-7.68,-6.13,600694.SS
2042,600908,无锡银行,5.64,1.08,0.06,137101.0,77132045.0,1.25,5.65,5.58,5.59,5.58,0.98,0.69,5.36,0.55,12378004760.0,11276123431.0,0.0,0.0,-4.24,-4.89,600908.SS
2045,601319,中国人保,7.49,1.08,0.08,431771.0,321800753.0,1.21,7.5,7.41,7.47,7.41,0.71,0.12,7.1,1.07,331237689467.0,265878196807.0,0.0,0.0,-23.88,-16.31,601319.SS
2047,002298,中电鑫龙,10.28,1.08,0.11,320832.0,329050521.61,3.05,10.44,10.13,10.25,10.17,0.86,4.86,209.31,3.34,7608340062.0,6791518103.0,0.0,0.1,-8.38,-1.53,002298.SZ
2048,002007,华兰生物,14.94,1.08,0.16,144611.0,214493305.18,1.96,14.97,14.68,14.81,14.78,1.67,0.92,29.03,2.37,27302202590.0,23503827752.0,0.0,-0.07,-4.54,-1.26,002007.SZ
2051,000860,顺鑫农业,13.05,1.08,0.14,66388.0,86427941.5,1.63,13.1,12.89,12.92,12.91,1.45,0.9,94.31,1.39,9680059206.0,9680059206.0,0.0,0.0,-12.24,-10.92,000860.SZ
2052,688276,百克生物,17.86,1.08,0.19,13101.0,23214214.0,1.81,17.9,17.58,17.8,17.67,0.84,0.32,-27.15,1.92,7387924700.0,7387924700.0,-0.22,0.0,-12.06,-5.3,688276.SS
2055,601609,金田股份,10.37,1.07,0.11,191448.0,198304658.0,2.14,10.47,10.25,10.35,10.26,1.06,1.11,22.85,1.8,17925978061.0,17925978061.0,0.0,0.1,-7.99,-3.98,601609.SS
2057,002637,赞宇科技,12.32,1.07,0.13,138937.0,168814954.0,2.46,12.32,12.02,12.26,12.19,0.75,3.14,28.83,1.54,5795340320.0,5454349208.0,0.16,0.33,18.46,20.2,002637.SZ
2058,000011,深物业A,8.47,1.07,0.09,53435.0,45031240.04,2.15,8.52,8.34,8.4,8.38,1.23,1.01,148.97,1.49,5047942909.0,4459247849.0,0.0,-0.12,-6.92,-5.99,000011.SZ
2062,603630,拉芳家化,16.12,1.07,0.17,21164.0,33694997.0,2.13,16.14,15.8,16.02,15.95,0.84,0.94,216.81,1.9,3630297830.0,3630297830.0,0.0,0.12,-21.44,-16.74,603630.SS
2063,002735,王子新材,15.1,1.07,0.16,83615.0,125324456.98,1.67,15.1,14.85,14.94,14.94,1.04,2.93,240.15,3.33,5666340730.0,4304396049.0,0.07,0.13,-31.95,-16.25,002735.SZ
2065,002020,京新药业,16.02,1.07,0.17,104047.0,165760669.0,2.08,16.09,15.76,15.98,15.85,0.88,1.44,17.97,2.44,13793686823.0,11597972727.0,0.0,0.0,-21.16,-15.6,002020.SZ
2068,600167,联美控股,6.6,1.07,0.07,74992.0,49321474.0,1.38,6.62,6.53,6.55,6.53,0.81,0.33,20.62,1.38,14934747056.0,14934747056.0,0.0,0.0,-10.33,-6.12,600167.SS
2070,688030,山石网科,15.31,1.06,0.16,18555.0,28430220.0,2.11,15.49,15.17,15.25,15.15,1.02,1.03,-14.26,3.86,2759411139.0,2759411139.0,0.2,0.13,-18.69,-15.74,688030.SS
2074,002296,辉煌科技,11.49,1.06,0.12,101907.0,116471740.0,2.81,11.63,11.31,11.6,11.37,1.1,2.93,20.65,1.86,4476279026.0,3991803452.0,0.52,0.7,-7.56,2.59,002296.SZ
2075,600178,东安动力,11.48,1.06,0.12,52404.0,60164473.0,2.46,11.64,11.36,11.44,11.36,1.35,1.12,427.71,2.1,5355146328.0,5355146328.0,0.09,0.09,-11.9,-10.24,600178.SS
2078,688285,高铁电气,8.57,1.06,0.09,31118.0,26499107.0,1.77,8.6,8.45,8.53,8.48,0.71,0.83,62.66,1.91,3224804554.0,3224804554.0,0.0,0.12,-7.55,-1.27,688285.SS
2081,603277,银都股份,14.25,1.06,0.15,9095.0,12908424.0,1.28,14.26,14.08,14.21,14.1,0.6,0.15,14.05,3.07,8745215096.0,8688880856.0,0.0,0.0,-14.98,-15.33,603277.SS
2084,603615,茶花股份,19.08,1.06,0.2,31115.0,59039786.0,2.33,19.2,18.76,18.92,18.88,0.61,1.29,588.38,4.03,4613925600.0,4613925600.0,0.1,0.16,-22.0,-18.39,603615.SS
2086,603883,老百姓,13.5,1.05,0.14,70725.0,94640087.0,1.95,13.52,13.26,13.37,13.36,1.06,0.93,14.53,1.51,10245018186.0,10245018186.0,0.0,0.0,-11.94,-8.78,603883.SS
2088,002462,嘉事堂,14.39,1.05,0.15,28611.0,40837470.0,2.04,14.44,14.15,14.44,14.24,0.69,0.98,37.69,0.96,4197665457.0,4194259329.0,0.0,0.0,-10.68,0.21,002462.SZ
2096,603633,徕木股份,7.71,1.05,0.08,73120.0,55672910.0,2.36,7.72,7.54,7.68,7.63,0.83,1.71,194.18,1.7,3290711407.0,3290711407.0,-0.13,0.0,-25.29,-23.89,603633.SS
2101,600826,兰生股份,9.64,1.05,0.1,54594.0,52406707.0,1.68,9.69,9.53,9.59,9.54,1.19,0.74,29.36,1.65,7090543412.0,7090543412.0,0.1,0.1,-19.93,-8.54,600826.SS
2102,601107,四川成渝,5.76,1.05,0.06,149873.0,85836982.0,1.75,5.78,5.68,5.73,5.7,0.72,0.69,11.64,1.04,17614425600.0,12457382400.0,0.0,-0.17,-5.26,-5.26,601107.SS
2110,000758,中色股份,6.8,1.04,0.07,340691.0,231932179.24,3.71,6.98,6.73,6.97,6.73,1.08,1.72,21.11,2.27,13534991524.0,13437937776.0,0.0,0.0,-3.27,2.41,000758.SZ
2115,600419,天润乳业,9.72,1.04,0.1,36531.0,35295354.0,1.87,9.74,9.56,9.63,9.62,0.86,1.16,73.93,1.26,3066777836.0,3066777836.0,-0.21,-0.1,-2.21,-1.82,600419.SS
2116,601121,宝地矿业,7.75,1.04,0.08,83367.0,64319957.0,2.22,7.81,7.64,7.73,7.67,0.89,1.04,49.32,1.97,7627881297.0,6200000000.0,0.0,0.0,0.26,5.01,601121.SS
2118,000529,广弘控股,5.81,1.04,0.06,51187.0,29487765.9,2.26,5.81,5.68,5.77,5.75,1.1,0.9,37.88,1.07,3391821817.0,3311028230.0,0.0,0.0,-3.65,-3.33,000529.SZ
2125,002973,侨银股份,12.81,1.03,0.13,47116.0,60088763.0,2.13,12.94,12.67,12.75,12.68,1.85,1.48,26.15,2.08,5235007617.0,4069135929.0,0.08,-0.08,-7.44,-6.29,002973.SZ
2130,002550,千红制药,7.82,1.03,0.08,265734.0,205807045.0,3.1,7.87,7.63,7.76,7.74,0.78,2.82,19.59,3.64,10008036000.0,7360498208.0,0.13,0.13,-5.9,-0.51,002550.SZ
2132,000042,中洲控股,8.86,1.03,0.09,35422.0,31213073.0,1.82,8.88,8.72,8.8,8.77,0.98,0.53,71.83,1.79,5890403892.0,5884202450.0,0.23,0.11,3.26,16.27,000042.SZ
2133,600546,山煤国际,11.85,1.02,0.12,276191.0,323853676.0,2.56,11.86,11.56,11.63,11.73,0.98,1.39,16.84,1.43,23492105259.0,23492105259.0,0.0,0.0,11.69,17.44,600546.SS
2140,603927,中科软,16.9,1.02,0.17,58303.0,98314820.0,1.55,16.97,16.71,16.85,16.73,0.9,0.7,60.77,4.47,14044576000.0,14044576000.0,-0.06,0.0,-15.25,-11.47,603927.SS
2141,002562,兄弟科技,5.95,1.02,0.06,173288.0,102270593.8,2.21,5.99,5.86,5.95,5.89,0.8,2.47,50.27,1.72,6799790406.0,4174096259.0,0.17,0.17,-13.01,-7.89,002562.SZ
2146,002527,新时达,13.93,1.02,0.14,57951.0,80364393.18,1.45,13.97,13.77,13.91,13.79,0.96,1.09,1593.89,7.38,9236443784.0,7372874969.0,0.0,0.0,-16.69,-21.48,002527.SZ
2158,603730,岱美股份,9.03,1.01,0.09,143052.0,128936319.0,3.02,9.16,8.89,9.09,8.94,0.89,0.67,32.72,4.25,19401731201.0,19401731201.0,0.11,0.11,5.49,3.08,603730.SS
2163,002478,常宝股份,10.96,1.01,0.11,367808.0,401203267.41,3.78,11.13,10.72,11.1,10.85,0.83,5.09,18.87,1.67,9872814339.0,7921054360.0,0.0,0.09,31.89,29.4,002478.SZ
2166,603682,锦和商管,7.01,1.01,0.07,573015.0,419803008.0,9.94,7.63,6.94,7.48,6.94,6.88,12.13,-27.87,4.45,3312225000.0,3312225000.0,-0.43,-0.43,0.86,10.05,603682.SS
2170,601128,常熟银行,7.08,1.0,0.07,373204.0,264215166.0,1.57,7.12,7.01,7.01,7.01,1.41,1.13,5.25,0.79,23480972199.0,23480972199.0,0.0,0.0,0.71,0.57,601128.SS
2171,688588,凌志软件,12.12,1.0,0.12,28144.0,33974345.0,2.17,12.21,11.95,12.06,12.0,0.79,0.7,47.73,3.84,4848121236.0,4848121236.0,0.25,0.08,-20.21,-15.3,688588.SS
2178,000948,南天信息,15.35,0.99,0.15,28124.0,43051678.18,1.18,15.39,15.21,15.33,15.2,0.7,0.72,-411.81,2.23,5984792681.0,5973119267.0,0.07,0.07,-17.74,-14.48,000948.SZ
2179,002923,润都股份,13.22,0.99,0.13,109015.0,143048373.01,1.91,13.25,13.0,13.12,13.09,0.4,4.22,-60.72,4.23,4427289241.0,3411881492.0,0.08,0.08,4.09,8.81,002923.SZ
2180,003016,欣贺股份,8.17,0.99,0.08,37249.0,30236888.0,1.73,8.18,8.04,8.18,8.09,1.08,0.91,248.32,1.28,3435661570.0,3356912819.0,-0.12,0.12,-14.98,-15.69,003016.SZ
2182,002434,万里扬,8.2,0.99,0.08,140053.0,114368553.1,1.35,8.22,8.11,8.18,8.12,1.03,1.07,23.69,1.81,10763320000.0,10752996610.0,0.0,0.24,-11.64,-13.96,002434.SZ
2186,600693,东百集团,11.29,0.98,0.11,275670.0,308188645.0,2.59,11.34,11.05,11.19,11.18,1.26,3.17,214.6,2.76,9820564117.0,9810476909.0,0.0,0.18,-42.37,-36.64,600693.SS
2189,002510,天汽模,7.18,0.98,0.07,265858.0,190927406.15,1.69,7.24,7.12,7.15,7.11,1.52,2.65,105.0,2.92,7288695923.0,7214801072.0,0.0,0.0,-7.83,-2.05,002510.SZ
2193,002376,新北洋,7.18,0.98,0.07,108265.0,77857052.7,2.67,7.3,7.11,7.25,7.11,1.04,1.39,77.27,1.53,5819839044.0,5609803668.0,0.0,0.0,-8.18,-6.99,002376.SZ
2196,603050,科林电气,19.84,0.97,0.19,25651.0,50747174.0,1.53,19.9,19.6,19.6,19.65,0.72,0.64,31.02,4.26,8001852789.0,8001852789.0,0.0,0.15,7.36,10.1,603050.SS
2198,600828,茂业商业,5.23,0.97,0.05,149962.0,77823877.0,2.51,5.26,5.13,5.24,5.18,0.98,0.87,-36.85,1.34,9058268716.0,9055013747.0,0.19,0.0,-25.18,-10.45,600828.SS
2200,601798,蓝科高新,9.38,0.97,0.09,76246.0,70671918.0,3.01,9.39,9.11,9.34,9.29,1.42,2.15,68.37,2.59,3325474497.0,3325474497.0,0.21,-0.11,1.08,5.75,601798.SS
2203,600578,京能电力,5.19,0.97,0.05,230587.0,119462512.0,1.95,5.24,5.14,5.16,5.14,0.86,0.34,8.22,1.46,34745083068.0,34745083068.0,0.0,0.19,-4.77,1.76,600578.SS
2209,002065,东华软件,8.43,0.96,0.08,309241.0,260794414.0,2.16,8.52,8.34,8.44,8.35,0.88,1.06,56.62,2.19,27022216421.0,24513779501.0,0.0,0.12,-14.5,-7.87,002065.SZ
2210,000783,长江证券,7.33,0.96,0.07,407107.0,296571489.68,1.65,7.34,7.22,7.31,7.26,0.72,0.74,9.01,1.14,40535434709.0,40535434709.0,-0.14,0.14,-15.16,-10.06,000783.SZ
2211,688570,天玛智控,17.82,0.96,0.17,5960.0,10587014.0,1.19,17.87,17.66,17.73,17.65,0.92,0.32,78.87,1.79,7716060000.0,3353724000.0,-0.06,0.0,-5.86,-3.26,688570.SS
2218,002600,领益智造,13.88,0.95,0.13,968978.0,1346107635.14,2.18,14.05,13.75,13.85,13.75,1.03,1.35,44.34,4.22,101435458898.0,99929563816.0,0.07,0.14,-16.69,-10.68,002600.SZ
2221,002063,远光软件,6.4,0.95,0.06,367315.0,235163876.33,2.68,6.49,6.32,6.4,6.34,0.75,2.08,40.6,3.09,12224419526.0,11287825824.0,0.16,0.16,-0.16,5.44,002063.SZ
2222,600226,亨通股份,5.31,0.95,0.05,494957.0,261407115.0,1.71,5.32,5.23,5.28,5.26,0.78,1.66,62.79,4.37,15793964299.0,15793964299.0,-0.19,0.38,-8.92,-0.38,600226.SS
2225,002406,远东传动,7.44,0.95,0.07,123313.0,91025424.0,1.49,7.44,7.33,7.39,7.37,0.96,2.05,34.78,1.33,5432874610.0,4480463961.0,0.0,0.13,-7.58,-6.3,002406.SZ
2228,600805,悦达投资,5.32,0.95,0.05,120288.0,63587956.0,1.33,5.32,5.25,5.28,5.27,0.94,1.41,122.77,1.06,4526758708.0,4523464958.0,0.19,0.19,-7.32,-2.03,600805.SS
2230,002349,精华制药,7.53,0.94,0.07,189008.0,140998897.0,2.55,7.56,7.37,7.51,7.46,0.45,2.32,26.57,2.31,6247452057.0,6130782237.0,0.0,0.13,0.13,3.72,002349.SZ
2231,600995,南网储能,14.01,0.94,0.13,220305.0,306794656.0,2.45,14.15,13.81,14.0,13.88,1.04,0.69,26.52,1.98,44776041328.0,44776041328.0,0.0,0.14,7.44,11.46,600995.SS
2232,002163,海南发展,12.89,0.94,0.12,209331.0,267132484.55,2.35,12.9,12.6,12.86,12.77,1.03,2.61,-22.39,15.46,10891506906.0,10357744999.0,0.08,0.08,-35.32,-45.93,002163.SZ
2233,603706,东方环宇,19.41,0.94,0.18,10009.0,19312151.0,1.35,19.42,19.16,19.22,19.23,1.02,0.53,19.95,2.21,3675918479.0,3675918479.0,0.05,0.15,-2.02,0.05,603706.SS
2235,002037,保利联合,8.63,0.94,0.08,91417.0,78336373.0,2.57,8.68,8.46,8.55,8.55,0.49,1.89,-31.56,2.22,4175915175.0,4175915175.0,-0.12,-0.12,-11.21,-9.16,002037.SZ
2248,600666,奥瑞德,6.48,0.93,0.06,5666638.0,3720667444.0,5.3,6.76,6.42,6.61,6.42,1.09,23.42,45.98,15.85,17829379113.0,15679999019.0,0.0,-0.15,86.74,92.86,600666.SS
2251,601163,三角轮胎,14.05,0.93,0.13,29234.0,40928921.0,1.22,14.07,13.9,13.98,13.92,0.93,0.37,12.35,0.82,11240000000.0,11240000000.0,-0.07,-0.07,-1.4,-1.68,601163.SS
2252,603386,骏亚科技,14.18,0.93,0.13,52806.0,74930382.0,1.78,14.33,14.08,14.18,14.05,0.97,1.62,159.81,3.4,4627253901.0,4627253901.0,0.0,-0.07,-11.26,-7.5,603386.SS
2255,603278,大业股份,10.9,0.93,0.1,73450.0,79365163.0,1.94,10.91,10.7,10.87,10.8,1.26,2.15,119.52,1.86,3725177373.0,3725177373.0,0.0,0.18,-32.34,-36.03,603278.SS
2259,600371,万向德农,8.74,0.92,0.08,52350.0,45219487.0,2.08,8.74,8.56,8.71,8.66,0.74,1.79,99.15,4.66,2557131720.0,2557131720.0,0.23,0.23,-2.67,0.23,600371.SS
2262,600232,金鹰股份,8.75,0.92,0.08,94584.0,81548801.0,3.46,8.8,8.5,8.77,8.67,0.83,2.59,153.16,3.36,3191287260.0,3191287260.0,-0.11,0.23,5.04,10.62,600232.SS
2264,600839,四川长虹,8.79,0.92,0.08,521299.0,457569570.0,1.49,8.85,8.72,8.76,8.71,1.01,1.13,30.2,2.62,40576786711.0,40565486366.0,0.0,0.0,-6.89,-3.41,600839.SS
2266,002412,汉森制药,6.6,0.92,0.06,88236.0,57652278.2,1.83,6.6,6.48,6.55,6.54,0.64,1.77,30.18,1.47,3321120000.0,3285777000.0,0.15,0.3,-1.79,2.96,002412.SZ
2267,600380,健康元,11.02,0.92,0.1,124963.0,136433238.0,1.83,11.03,10.83,10.97,10.92,0.9,0.68,15.1,1.33,20160576314.0,20160576314.0,0.0,0.0,-7.94,-4.59,600380.SS
2268,600640,国脉文化,12.06,0.92,0.11,51942.0,62495877.0,1.92,12.15,11.92,12.05,11.95,1.16,0.65,367.48,2.41,9596093036.0,9596093036.0,0.0,0.08,-13.67,-3.98,600640.SS
2270,688602,康鹏科技,7.71,0.92,0.07,48660.0,37228782.0,1.83,7.72,7.58,7.7,7.64,0.88,1.87,-66.14,1.47,4004381250.0,2001486401.0,-0.13,0.13,-15.74,-11.18,688602.SS
2274,002471,中超控股,8.78,0.92,0.08,1450672.0,1260959389.24,3.22,8.86,8.58,8.76,8.7,0.64,10.81,-530.63,6.68,12017712800.0,11786261139.0,0.11,0.23,6.81,9.48,002471.SZ
2276,600955,维远股份,18.6,0.92,0.17,120588.0,222210430.0,3.2,18.75,18.16,18.58,18.43,0.98,2.19,-42.77,1.22,10230000000.0,10230000000.0,0.11,0.22,7.58,14.81,600955.SS
2278,600468,百利电气,7.74,0.91,0.07,316056.0,242721356.0,2.35,7.78,7.6,7.67,7.67,0.84,2.91,76.29,4.19,8419071385.0,8419071385.0,0.0,0.13,-4.91,9.01,600468.SS
2279,000045,深纺织Ａ,12.15,0.91,0.11,86103.0,104018213.48,1.41,12.17,12.0,12.09,12.04,0.81,1.88,89.95,2.07,6154240465.0,5552815465.0,0.08,0.08,-2.33,-0.57,000045.SZ
2295,002361,神剑股份,16.85,0.9,0.15,2755677.0,4600440773.37,4.37,17.09,16.36,16.55,16.7,1.08,34.06,396.4,7.24,16024939228.0,13633722280.0,0.18,0.36,8.01,17.5,002361.SZ
2297,000001,平安银行,11.17,0.9,0.1,496151.0,551741632.58,0.9,11.17,11.07,11.07,11.07,0.85,0.26,5.08,0.48,216764106272.0,216760559294.0,0.09,0.09,-2.53,-2.1,000001.SZ
2301,002889,东方嘉盛,13.52,0.9,0.12,14944.0,20143881.1,1.12,13.55,13.4,13.46,13.4,0.9,0.59,27.08,2.04,5106064221.0,3397367157.0,0.07,0.07,-13.89,-11.98,002889.SZ
2302,000679,大连友谊,6.72,0.9,0.06,78990.0,52770757.26,2.85,6.77,6.58,6.69,6.66,1.1,2.22,-31.46,12.13,2395008000.0,2395008000.0,-0.3,-0.15,-10.76,-5.62,000679.SZ
2305,603166,福达股份,13.66,0.89,0.12,52730.0,71486114.0,1.77,13.67,13.43,13.61,13.54,0.96,0.82,27.86,3.32,8819587893.0,8752175793.0,0.0,0.0,-14.03,-12.99,603166.SS
2306,600571,信雅达,13.57,0.89,0.12,61698.0,83296027.0,1.56,13.6,13.39,13.53,13.45,0.69,1.35,211.17,5.28,6327939453.0,6211690610.0,0.15,0.22,-18.3,-14.55,600571.SS
2308,000009,中国宝安,9.02,0.89,0.08,230778.0,206142251.92,1.9,9.03,8.86,9.0,8.94,1.09,0.9,61.6,2.31,23264509964.0,23235704594.0,0.0,0.0,-12.0,-8.43,000009.SZ
2311,603318,水发燃气,7.93,0.89,0.07,362918.0,288530909.0,7.63,8.2,7.6,7.82,7.86,1.65,7.91,-72.55,2.56,4398558619.0,3640432427.0,0.13,0.25,15.77,18.36,603318.SS
2313,688505,复旦张江,7.91,0.89,0.07,40697.0,31863450.0,2.17,7.93,7.76,7.88,7.84,0.89,0.57,-52.08,3.87,8199285311.0,5620625311.0,0.0,0.0,-10.52,-4.7,688505.SS
2317,002946,新乳业,18.1,0.89,0.16,65682.0,117583705.8,3.51,18.14,17.51,17.96,17.94,1.14,0.77,21.31,4.1,15578257266.0,15397778310.0,0.0,0.11,-2.84,-1.95,002946.SZ
2325,002703,浙江世宝,19.5,0.88,0.17,211142.0,409207162.58,2.48,19.63,19.15,19.5,19.33,0.73,3.6,88.86,7.73,16041331488.0,11427937443.0,0.05,0.1,-22.96,-5.34,002703.SZ
2329,600909,华安证券,5.76,0.88,0.05,413228.0,236928804.0,1.93,5.79,5.68,5.77,5.71,0.69,0.82,13.73,1.14,28939445441.0,28939445441.0,0.0,0.17,-20.66,-15.04,600909.SS
2332,605577,龙版传媒,12.65,0.88,0.11,22350.0,28020135.0,3.43,12.73,12.3,12.58,12.54,0.7,0.5,14.33,1.41,5622222229.0,5622222229.0,0.16,0.08,-9.38,-3.21,605577.SS
2335,603918,金桥信息,13.74,0.88,0.12,64740.0,88922724.0,2.06,13.88,13.6,13.8,13.62,1.0,1.77,-63.09,5.01,5016577407.0,5016577407.0,0.07,0.0,-24.05,-12.43,603918.SS
2337,600718,东软集团,9.12,0.88,0.08,92962.0,84555081.0,1.66,9.16,9.01,9.12,9.04,0.83,0.78,160.21,1.15,10911522330.0,10911522330.0,0.11,0.0,-19.29,-9.43,600718.SS
2340,688089,嘉必优,18.4,0.88,0.16,16406.0,29926766.0,1.54,18.42,18.14,18.33,18.24,0.85,0.97,19.76,1.88,3096887808.0,3096887808.0,-0.05,0.05,-10.02,-20.96,688089.SS
2342,601116,三江购物,13.95,0.87,0.12,71086.0,98469256.0,1.88,13.97,13.71,13.85,13.83,1.04,1.3,50.05,2.38,7640113680.0,7640113680.0,0.0,0.07,-11.03,1.31,601116.SS
2347,003025,思进智能,13.87,0.87,0.12,27817.0,38367008.6,1.31,13.88,13.7,13.84,13.75,0.93,1.23,25.46,3.17,3938435849.0,3140388921.0,0.0,0.07,-5.71,-3.48,003025.SZ
2349,688549,中巨芯-U,9.25,0.87,0.08,196213.0,181807227.0,1.96,9.35,9.17,9.29,9.17,0.75,3.33,-795.58,4.56,13664803000.0,5451200750.0,0.0,0.11,-7.59,1.43,688549.SS
2351,002419,天虹股份,5.79,0.87,0.05,239018.0,137259260.71,1.74,5.79,5.69,5.74,5.74,1.15,2.05,81.35,1.66,6767628473.0,6766775750.0,0.0,0.0,-3.98,4.7,002419.SZ
2352,002131,利欧股份,8.12,0.87,0.07,6262335.0,5105544325.53,3.35,8.3,8.03,8.17,8.05,1.22,10.71,70.03,4.15,54986843068.0,47499757597.0,0.0,0.12,8.85,43.97,002131.SZ
2353,000570,苏常柴Ａ,5.79,0.87,0.05,140388.0,81094396.0,3.31,5.91,5.72,5.82,5.74,1.4,2.53,80.4,1.19,4085959616.0,3217459616.0,0.0,0.0,2.84,4.14,000570.SZ
2354,601997,贵阳银行,5.77,0.87,0.05,205122.0,117919831.0,0.87,5.77,5.72,5.75,5.72,0.83,0.56,4.04,0.33,21096262899.0,21096262899.0,0.0,0.17,-1.54,-1.7,601997.SS
2356,603181,皇马科技,15.05,0.87,0.13,33364.0,49798844.0,1.88,15.09,14.81,15.09,14.92,0.79,0.57,19.69,2.65,8859935000.0,8859935000.0,0.27,0.2,-3.59,5.32,603181.SS
2358,000886,海南高速,5.81,0.87,0.05,114983.0,66445346.0,1.22,5.81,5.74,5.78,5.76,1.03,1.18,-405.35,1.9,5745092423.0,5681232377.0,0.0,0.35,-11.7,-15.31,000886.SZ
2364,688586,江航装备,14.12,0.86,0.12,72528.0,102030926.0,2.29,14.25,13.93,14.12,14.0,1.08,0.92,203.11,4.51,11173708883.0,11173708883.0,0.07,0.07,-9.02,8.28,688586.SS
2365,603266,天龙股份,19.9,0.86,0.17,26092.0,51766805.0,1.82,20.04,19.68,19.89,19.73,0.79,1.31,35.89,2.52,3957846325.0,3957846325.0,0.1,0.15,-11.71,-12.57,603266.SS
2366,688670,金迪克,17.55,0.86,0.15,13294.0,23010280.0,2.82,17.6,17.11,17.58,17.4,0.96,1.08,-12.46,1.97,2162160000.0,2162160000.0,0.06,0.4,-18.37,-13.25,688670.SS
2368,000572,海马汽车,5.88,0.86,0.05,402909.0,235040333.44,1.89,5.89,5.78,5.84,5.83,0.72,2.45,-97.44,5.75,9670462185.0,9656448034.0,-0.17,0.17,-22.83,-27.94,000572.SZ
2371,002795,永和智控,8.19,0.86,0.07,153009.0,124445357.08,3.08,8.25,8.0,8.19,8.12,1.06,3.52,-44.87,7.96,3617420027.0,3557973076.0,0.0,0.0,9.93,30.0,002795.SZ
2373,002761,浙江建投,8.22,0.86,0.07,77516.0,63402081.19,1.47,8.23,8.11,8.21,8.15,0.67,0.72,54.13,1.34,10890445407.0,8892304881.0,0.0,-0.12,-6.16,-4.08,002761.SZ
2374,603966,法兰泰克,14.0,0.86,0.12,146243.0,202485106.0,2.52,14.0,13.65,13.96,13.88,0.55,3.68,24.34,2.69,5581393804.0,5568109904.0,0.0,0.0,0.72,17.65,603966.SS
2375,688658,悦康药业,18.98,0.85,0.16,84340.0,158642218.0,2.55,19.04,18.56,18.98,18.82,0.75,1.87,-32.55,2.58,8541000000.0,8541000000.0,0.05,0.0,-40.3,-16.05,688658.SS
2376,002279,久其软件,8.27,0.85,0.07,175014.0,144455744.09,2.44,8.37,8.17,8.3,8.2,0.88,2.22,-185.58,5.09,7130450823.0,6531045176.0,-0.12,0.0,-11.83,3.5,002279.SZ
2378,002283,天润工业,10.74,0.85,0.09,421053.0,452904492.07,4.23,11.0,10.55,10.65,10.65,0.91,4.2,33.27,2.01,12237770092.0,10770356921.0,0.09,0.28,69.67,72.12,002283.SZ
2381,603466,风语筑,9.49,0.85,0.08,140748.0,133469780.0,1.38,9.54,9.41,9.5,9.41,0.74,2.37,80.33,2.68,5644820315.0,5644820315.0,0.0,0.0,-8.57,1.39,603466.SS
2382,000989,九芝堂,9.49,0.85,0.08,106743.0,100569814.94,1.38,9.5,9.37,9.44,9.41,0.6,1.54,36.49,2.18,8122889694.0,6587519116.0,0.0,0.11,4.52,8.71,000989.SZ
2391,000920,沃顿科技,11.99,0.84,0.1,50028.0,59753728.0,1.68,12.05,11.85,11.92,11.89,0.76,1.06,25.69,2.84,5666727205.0,5666457430.0,0.0,0.17,-6.25,-3.69,000920.SZ
2393,603055,台华新材,9.62,0.84,0.08,84152.0,80556177.0,2.62,9.69,9.44,9.59,9.54,0.66,0.95,16.12,1.63,8564621055.0,8533425319.0,0.21,0.31,0.84,1.91,603055.SS
2396,002736,国信证券,12.04,0.84,0.1,262827.0,315161557.72,1.42,12.07,11.9,12.02,11.94,0.82,0.27,10.12,1.27,123310586442.0,115733649699.0,-0.08,0.08,-9.81,-7.53,002736.SZ
2398,688728,格科微,13.22,0.84,0.11,111873.0,147885484.0,1.3,13.29,13.12,13.24,13.11,0.96,0.45,682.51,4.38,34379755738.0,33035288427.0,-0.08,0.0,-18.29,-11.51,688728.SS
2399,600497,驰宏锌锗,8.41,0.84,0.07,847920.0,713146692.0,2.4,8.53,8.33,8.44,8.34,1.01,1.68,40.94,2.61,42389599862.0,42389599862.0,-0.12,-0.12,-1.18,15.05,600497.SS
2400,605369,拱东医疗,17.99,0.84,0.15,8528.0,15210683.0,1.63,17.99,17.7,17.9,17.84,1.06,0.39,41.34,2.31,3966668153.0,3966668153.0,0.0,0.11,-8.77,-3.59,605369.SS
2402,600552,凯盛科技,13.22,0.84,0.11,376908.0,496887046.0,1.68,13.32,13.1,13.2,13.11,0.62,3.99,97.05,2.94,12487703139.0,12487703139.0,0.0,0.08,-4.96,6.61,600552.SS
2408,002255,海陆重工,10.89,0.83,0.09,159546.0,173091125.16,1.67,10.95,10.77,10.88,10.8,0.96,2.5,21.71,2.0,9048294689.0,6947517726.0,0.09,0.09,-26.32,-13.71,002255.SZ
2409,688750,金天钛业,18.14,0.83,0.15,26235.0,47400501.0,1.17,18.17,17.96,18.12,17.99,1.13,1.13,141.55,3.4,8389750000.0,4225138434.0,0.0,0.06,-12.41,-9.16,688750.SS
2410,000859,国风新材,9.7,0.83,0.08,232138.0,224365538.97,1.77,9.75,9.58,9.67,9.62,0.77,2.59,-119.93,3.2,8690969829.0,8690475129.0,0.1,0.0,-26.63,-4.15,000859.SZ
