类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
3-准入选观察池,600718,东软集团,7.22,1.02,11.7/20.2,底位/绿柱缩短,19.2%,-3.7%
3-准入选观察池,603871,嘉友国际,10.51,0.71,8.1/26.1,底位/绿柱缩短,18.9%,-2.6%
3-准入选观察池,603639,海利尔,10.13,0.96,20.6/18.2,底位/红柱,18.9%,-1.1%
3-准入选观察池,000421,南京公用,5.05,0.91,21.1/18.6,底位/绿柱缩短,18.6%,-2.1%
3-准入选观察池,600312,平高电气,17.34,1.04,19.9/34.0,底位/绿柱缩短,18.5%,-4.1%
3-准入选观察池,601065,江盐集团,6.69,1.05,9.1/14.8,底位/绿柱缩短,18.5%,-1.3%
3-准入选观察池,600814,杭州解百,6.18,0.79,9.4/17.8,底位/绿柱缩短,18.4%,-1.9%
3-准入选观察池,603126,中材节能,6.67,0.73,19.8/22.7,底位/绿柱缩短,18.4%,-2.8%
3-准入选观察池,600319,亚星化学,6.33,0.95,23.5/16.8,底位/绿柱缩短,18.3%,-4.4%
3-准入选观察池,600373,中文传媒,6.77,0.86,0.0/26.1,底位/绿柱缩短,18.2%,-1.5%
3-准入选观察池,000011,深物业A,6.63,0.54,13.5/30.6,底位/绿柱缩短,18.2%,-3.4%
3-准入选观察池,002204,大连重工,5.33,0.93,21.7/28.2,底位/绿柱缩短,18.1%,-1.1%
3-准入选观察池,000045,深纺织Ａ,10.0,0.86,8.3/26.1,底位/绿柱缩短,17.9%,-1.5%
3-准入选观察池,000906,浙商中拓,5.08,1.03,14.3/16.4,底位/绿柱缩短,17.8%,-3.2%
3-准入选观察池,603112,华翔股份,17.03,0.95,14.6/22.1,底位/绿柱缩短,17.8%,-2.0%
3-准入选观察池,000719,中原传媒,11.27,0.81,0.0/1.0,底位/绿柱缩短,17.8%,-2.0%
3-准入选观察池,600995,南网储能,12.05,0.97,15.5/17.2,底位/绿柱缩短,17.7%,-1.6%
3-准入选观察池,603221,爱丽家居,10.16,0.94,2.8/15.0,底位/绿柱缩短,17.5%,-1.8%
3-准入选观察池,601800,中国交建,5.78,0.64,4.5/32.1,底位/绿柱缩短,17.5%,-2.0%
3-准入选观察池,600037,歌华有线,6.29,0.99,14.5/28.0,底位/绿柱缩短,17.4%,-2.2%
3-准入选观察池,601727,上海电气,6.84,1.05,15.5/25.2,底位/绿柱缩短,17.3%,-3.0%
3-准入选观察池,603883,老百姓,10.99,1.09,11.7/32.9,底位/绿柱缩短,17.3%,-3.4%
3-准入选观察池,600056,中国医药,8.58,0.85,19.0/25.1,底位/绿柱缩短,17.1%,-3.3%
3-准入选观察池,603711,香飘飘,11.4,0.99,21.1/25.3,底位/绿柱缩短,17.1%,-3.3%
3-准入选观察池,001914,招商积余,8.33,0.98,0.0/21.5,底位/绿柱缩短,17.0%,-1.1%
3-准入选观察池,601019,山东出版,6.44,0.89,14.9/29.2,底位/绿柱缩短,17.0%,-5.0%
3-准入选观察池,603788,宁波高发,13.66,0.93,18.6/24.8,底位/绿柱缩短,17.0%,-3.0%
3-准入选观察池,600834,申通地铁,6.7,0.89,21.4/20.7,底位/绿柱缩短,16.9%,-1.0%
3-准入选观察池,600883,博闻科技,7.12,1.07,22.4/21.0,底位/绿柱缩短,16.8%,-3.4%
3-准入选观察池,002026,山东威达,10.84,0.91,0.0/22.6,底位/绿柱缩短,16.8%,-4.3%
3-准入选观察池,603219,富佳股份,14.09,0.89,21.6/29.0,底位/绿柱缩短,16.7%,-3.2%
3-准入选观察池,000503,国新健康,6.36,0.77,2.9/28.1,底位/绿柱缩短,16.5%,-1.6%
3-准入选观察池,002695,煌上煌,9.99,0.98,4.1/21.3,底位/绿柱缩短,16.5%,-1.0%
3-准入选观察池,002966,苏州银行,7.12,0.93,2.2/22.5,底位/绿柱缩短,16.4%,-1.9%
3-准入选观察池,603329,上海雅仕,9.07,1.01,25.0/21.5,底位/绿柱缩短,16.3%,-2.5%
3-准入选观察池,601512,中新集团,7.75,1.0,12.7/24.7,底位/绿柱缩短,16.3%,-2.9%
3-准入选观察池,600587,新华医疗,11.6,0.9,20.2/17.2,底位/绿柱缩短,16.1%,-2.8%
3-准入选观察池,603798,康普顿,14.27,0.82,18.2/33.9,底位/绿柱缩短,15.9%,-5.4%
3-准入选观察池,002007,华兰生物,12.12,1.08,23.3/25.8,底位/绿柱缩短,15.9%,-4.0%
3-准入选观察池,002884,凌霄泵业,15.11,0.9,7.4/26.4,底位/绿柱缩短,15.7%,-0.3%
3-准入选观察池,002327,富安娜,6.06,1.06,19.0/23.2,底位/绿柱缩短,15.6%,-1.8%
3-准入选观察池,600597,光明乳业,6.16,0.93,11.1/26.3,底位/绿柱缩短,15.5%,-1.4%
3-准入选观察池,600125,铁龙物流,5.16,1.08,19.0/27.6,底位/绿柱缩短,15.4%,-2.3%
3-准入选观察池,600153,建发股份,8.08,1.06,18.2/21.7,底位/绿柱缩短,15.2%,-3.1%
3-准入选观察池,603025,大豪科技,13.39,0.95,5.3/30.4,底位/绿柱缩短,14.9%,-4.3%
3-准入选观察池,603111,康尼机电,5.68,0.86,13.6/28.3,底位/绿柱缩短,14.8%,-0.5%
3-准入选观察池,600546,山煤国际,11.21,0.95,12.4/12.4,底位/绿柱缩短,14.7%,-4.7%
3-准入选观察池,002267,陕天然气,6.6,0.94,19.6/16.7,底位/绿柱缩短,14.7%,0.0%
3-准入选观察池,601900,南方传媒,10.78,1.0,1.2/23.8,底位/绿柱缩短,14.6%,-2.0%
3-准入选观察池,002111,威海广泰,8.9,0.97,0.0/19.6,底位/绿柱缩短,14.6%,-1.6%
3-准入选观察池,600059,古越龙山,7.4,0.83,3.9/29.1,底位/绿柱缩短,14.4%,-1.5%
3-准入选观察池,603053,成都燃气,8.31,1.02,8.2/14.0,底位/绿柱缩短,14.3%,-1.8%
3-准入选观察池,600398,海澜之家,5.37,0.86,5.9/27.3,底位/绿柱缩短,14.1%,-1.5%
3-准入选观察池,600528,中铁工业,6.7,0.89,11.5/30.8,底位/绿柱缩短,14.1%,-1.3%
3-准入选观察池,000983,山西焦煤,5.92,0.74,17.2/17.4,底位/绿柱缩短,14.1%,-3.7%
3-准入选观察池,002003,伟星股份,8.33,0.85,15.9/18.3,底位/绿柱缩短,13.7%,-1.2%
3-准入选观察池,001286,陕西能源,10.25,0.65,14.0/23.3,底位/绿柱缩短,13.4%,-6.1%
3-准入选观察池,601222,林洋能源,5.43,0.84,0.0/22.7,底位/绿柱缩短,13.3%,-1.3%
3-准入选观察池,600004,白云机场,7.48,0.61,15.3/32.2,底位/绿柱缩短,13.0%,-2.0%
3-准入选观察池,601766,中国中车,5.22,0.66,16.0/29.6,底位/绿柱缩短,12.7%,-1.7%
3-准入选观察池,601728,中国电信,5.32,0.84,0.0/16.2,底位/绿柱缩短,12.4%,-0.8%
3-准入选观察池,603855,华荣股份,16.58,0.86,11.3/24.9,底位/绿柱缩短,12.3%,-0.3%
3-准入选观察池,600062,华润双鹤,15.6,1.0,15.7/26.7,底位/绿柱缩短,12.2%,-3.1%
3-准入选观察池,601098,中南传媒,9.86,0.82,0.0/15.3,底位/绿柱缩短,11.8%,-0.6%
3-准入选观察池,601921,浙版传媒,6.8,0.89,20.9/34.5,底位/绿柱缩短,11.7%,-1.2%
3-准入选观察池,600901,江苏金租,5.9,0.72,9.1/34.1,底位/绿柱缩短,11.7%,-0.5%
3-准入选观察池,601997,贵阳银行,5.24,0.74,13.0/17.4,底位/绿柱缩短,11.5%,-2.1%
3-准入选观察池,600023,浙能电力,5.24,0.72,0.0/24.5,底位/绿柱缩短,11.4%,-1.1%
3-准入选观察池,600283,钱江水利,7.95,0.9,16.2/24.5,底位/绿柱缩短,11.4%,0.1%
3-准入选观察池,000027,深圳能源,6.41,1.01,11.3/28.8,底位/绿柱缩短,11.4%,-3.9%
3-准入选观察池,600926,杭州银行,14.85,0.78,4.0/32.6,底位/绿柱缩短,11.3%,-1.2%
3-准入选观察池,601827,三峰环境,7.19,0.65,0.0/21.3,底位/绿柱缩短,10.8%,-1.1%
3-准入选观察池,002507,涪陵榨菜,10.84,1.04,12.6/29.1,底位/绿柱缩短,10.7%,-2.2%
3-准入选观察池,603038,华立股份,14.43,0.75,12.8/31.3,底位/绿柱缩短,10.2%,-4.1%
3-准入选观察池,600039,四川路桥,7.93,0.75,0.0/21.7,底位/绿柱缩短,10.1%,-0.9%
3-准入选观察池,601163,三角轮胎,12.76,0.81,20.5/29.8,底位/绿柱缩短,10.1%,-0.5%
3-准入选观察池,600182,S佳通,12.74,1.01,2.0/33.4,底位/绿柱缩短,10.1%,-3.6%
